Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2020,Сентябрь,аналитик,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП']",Казань,127000
2020,Сентябрь,программист,manager,офис,"['1С', 'ERP']",Казань,175000
2020,Сентябрь,программист,lead,удаленно,"['1С', 'ERP', 'УПП', 'УТ', 'СКД']",Екатеринбург,115000
2020,Сентябрь,программист,lead,офис,"['1С', 'SQL']",Москва,195000
2020,Сентябрь,разработчик,middle,гибкий,"['1С', 'СКД']",Мир,130000
2020,Сентябрь,программист,middle,офис,"['1С', 'ЗУП']",Мир,120000
2020,Сентябрь,консультант,lead,удаленно,['1С'],Москва,790000
2020,Сентябрь,консультант,manager,офис,"['1С', 'ERP']",Россия,162000
2020,Сентябрь,программист,middle,офис,['1С'],Московский,125000
2020,Сентябрь,программист,middle,офис,"['1С', 'ADODB']",Новосибирск,88000
2020,Сентябрь,архитектор,middle,офис,"['1С', 'ERP']",Россия,188000
2020,Сентябрь,разработчик,lead,удаленно,"['1С', 'СКД']",Краснодар,150000
2020,Сентябрь,программист,middle,офис,"['1С', 'ERP', 'УПП']",Подольск,175000
2020,Сентябрь,программист,middle,офис,['1С'],Москва,150000
2020,Сентябрь,специалист,middle,офис,['1С'],Москва,140000
2020,Сентябрь,разработчик,middle,офис,"['1С', 'ЗУП']",Москва,125000
2020,Август,программист,middle,удаленно,"['1С', 'ЗУП', 'БП']",Москва,175000
2020,Август,архитектор,middle,гибкий,"['1С', 'ERP']",Москва,201000
2020,Август,разработчик,middle,офис,"['1С', 'ERP', 'УТ', 'СКД']",Москва,125000
2020,Август,программист,middle,удаленно,"['1С', 'ERP', 'УПП']",Москва,460000
2020,Август,консультант,manager,офис,"['1С', 'УПП', 'ЗУП', 'БП']",Москва,90000
2020,Август,разработчик,middle,офис,"['1С', 'SQL', 'ERP', 'ЗУП']",Москва,125000
2020,Август,специалист,middle,удаленно,"['1С', 'ERP', 'УТ']",Москва,114000
2020,Август,аналитик,middle,удаленно,"['1С', 'SQL']",Свободный,150000
2020,Август,специалист,middle,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Мир,39000
2020,Август,консультант,middle,офис,"['1С', 'ERP', 'ЗУП', 'БП']",Москва,105000
2020,Июль,программист,middle,офис,"['1С', 'SQL', 'XML']",Новосибирск,105000
2020,Июль,программист,middle,удаленно,['1С'],Мир,120000
2020,Июль,руководитель,manager,офис,['1С'],Пермь,219000
2020,Июль,программист,middle,офис,['1С'],Москва,140000
2020,Июль,разработчик,middle,гибкий,"['1С', 'SQL', 'Python', 'ЗУП']",Екатеринбург,122000
2020,Июль,программист,middle,офис,"['1С', 'ERP', 'ЗУП', 'БП', 'СКД']",Пермь,88000
2020,Июль,программист,middle,офис,"['1С', 'ERP']",Россия,125000
2020,Июль,аналитик,middle,офис,"['1С', 'ERP', 'УПП', 'УТ', 'СКД']",Россия,114000
2020,Июнь,методолог,middle,гибкий,['1С'],Новосибирск,79000
2020,Июнь,разработчик,lead,офис,"['1С', 'ЗУП', 'УТ']",Москва,135000
2020,Июнь,инженер,manager,офис,"['1С', 'SQL', 'Angular']",Мир,160000
2020,Июнь,консультант,middle,офис,"['1С', 'ERP']",Россия,806000
2020,Май,аналитик,middle,офис,"['1С', 'ERP']",Мир,125000
2020,Май,программист,middle,офис,"['1С', 'ЗУП', 'СКД']",Нижний Новгород,105000
2020,Апрель,программист,middle,офис,"['1С', 'SQL']",Москва,131000
2020,Апрель,консультант,middle,удаленно,"['1С', 'ERP', 'УПП']",Россия,125000
2020,Апрель,аналитик,lead,удаленно,['1С'],Москва,185000
2020,Март,программист,lead,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ']",Мир,145000
2020,Март,аналитик,middle,офис,['1С'],Москва,190000
2020,Март,программист,middle,офис,['1С'],Москва,175000
2020,Март,программист,middle,офис,"['1С', 'SQL', 'JavaScript', 'HTML', 'CSS']",Москва,160000
2020,Март,разработчик,middle,офис,['1С'],Московский,150000
2020,Март,разработчик,middle,офис,"['1С', 'УТ', 'СКД']",Москва,101000
2020,Март,аналитик,middle,офис,['1С'],Московский,125000
2020,Март,разработчик,middle,удаленно,"['1С', 'JavaScript', 'HTML', 'CSS', 'Node.js', 'ERP']",Москва,125000
2020,Март,архитектор,middle,удаленно,"['1С', 'JavaScript', 'ERP']",Москва,25000
2020,Март,программист,middle,офис,"['1С', 'ADODB']",Новосибирск,90000
2020,Март,консультант,middle,офис,"['1С', 'ERP']",Нижний Новгород,105000
2020,Март,архитектор,lead,офис,['1С'],Москва,306000
2020,Февраль,программист,middle,офис,"['1С', 'УПП']",Москва,130000
2020,Февраль,аналитик,middle,офис,"['1С', 'ERP', 'УТ']",Москва,131000
2020,Февраль,программист,middle,офис,['1С'],Россия,250000
2020,Февраль,программист,middle,офис,"['1С', 'ERP']",Москва,150000
2020,Февраль,специалист,middle,удаленно,"['1С', 'ERP']",Москва,114000
2020,Февраль,программист,middle,офис,['1С'],Новосибирск,90000
2020,Февраль,программист,middle,офис,"['1С', 'ERP', 'ЗУП', 'СКД', 'XML']",Россия,813000
2020,Февраль,аналитик,middle,офис,"['1С', 'ERP', 'УПП']",Москва,145000
2020,Февраль,программист,middle,офис,['1С'],Москва,140000
2020,Февраль,программист,middle,офис,"['1С', 'ERP']",Россия,15000
2020,Февраль,программист,lead,офис,['1С'],Тула,34000
2020,Февраль,программист,middle,офис,"['1С', 'ERP', 'УТ']",Химки,145000
2020,Февраль,руководитель,manager,офис,"['1С', 'УПП', 'УТ']",Москва,188000
2020,Январь,программист,manager,офис,"['1С', 'УТ']",Нижний Новгород,61000
2020,Январь,программист,middle,офис,"['1С', 'ERP', 'УПП', 'СКД', 'XML']",Москва,135000
2020,Январь,программист,lead,офис,"['1С', 'ЗУП', 'СКД']",Нижний Новгород,144000
2020,Январь,программист,middle,офис,"['1С', 'УПП', 'ЗУП', 'УТ']",Казань,120000
2020,Январь,программист,middle,офис,"['1С', 'СКД']",Иркутск,62000
2020,Январь,программист,middle,офис,"['1С', 'ERP', 'ЗУП', 'УТ', 'СКД']",Москва,16000
2020,Январь,программист,lead,офис,"['1С', 'СКД']",Москва,212000
2019,Декабрь,программист,middle,гибкий,"['1С', 'SQL', 'ЗУП']",Благодарный,122000
2019,Декабрь,разработчик,middle,удаленно,"['1С', 'ERP']",Тюмень,499000
2019,Декабрь,руководитель,manager,офис,['1С'],Москва,250000
2019,Декабрь,программист,manager,удаленно,['1С'],Мир,844000
2019,Декабрь,консультант,senior,офис,"['1С', 'ERP']",Россия,120000
2019,Декабрь,менеджер,lead,гибкий,"['1С', 'SQL']",Москва,122000
2019,Ноябрь,разработчик,middle,офис,"['1С', 'ERP']",Солнечногорск,168000
2019,Октябрь,разработчик,lead,офис,['1С'],Тюмень,499000
2019,Октябрь,программист,lead,удаленно,"['1С', 'ЗУП']",Москва,265000
2019,Октябрь,разработчик,lead,офис,['1С'],Санкт-Петербург,105000
2019,Октябрь,программист,lead,офис,"['1С', 'ЗУП']",Москва,165000
2019,Сентябрь,программист,manager,офис,"['1С', 'SQL', 'ERP']",Лесной,79000
2019,Сентябрь,программист,manager,офис,"['1С', 'ЗУП', 'SOAP']",Старый Оскол,179000
2019,Сентябрь,программист,lead,офис,"['1С', 'SQL', 'ERP', 'ЗУП']",Москва,125000
2019,Август,разработчик,middle,офис,['1С'],Мир,12000
2019,Август,программист,middle,офис,"['1С', 'ЗУП', 'БП', 'СКД', 'XML', 'JSON']",Россия,125000
2019,Август,программист,middle,офис,"['1С', 'ERP', 'JSON']",Москва,375000
2019,Август,программист,middle,офис,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП']",Москва,140000
2019,Август,аналитик,middle,офис,"['1С', 'ERP', 'УПП']",Мир,110000
2019,Август,программист,middle,офис,"['1С', 'УТ']",Москва,170000
2019,Август,аналитик,middle,офис,"['1С', 'БП']",Россия,188000
2019,Август,программист,middle,офис,"['1С', 'ЗУП']",Россия,9000
2019,Июль,программист,middle,гибкий,"['1С', 'JavaScript', 'ERP']",Санкт-Петербург,175000
2019,Июль,программист,junior,офис,"['1С', 'ЗУП', 'БП']",Санкт-Петербург,114000
2019,Июль,аналитик,middle,офис,"['1С', 'ERP']",Москва,434000
2019,Июль,аналитик,middle,офис,['1С'],Москва,172000
2019,Май,программист,manager,офис,"['1С', 'ERP', 'ЗУП', 'БП']",Россия,150000
2019,Май,аналитик,middle,офис,"['1С', 'ERP', 'УПП']",Московский,188000
2019,Май,программист,middle,офис,"['1С', 'SQL', 'ЗУП', 'УТ']",Москва,63000
2019,Май,программист,middle,офис,"['1С', 'ERP', 'БП', 'УТ']",Мир,262000
2019,Апрель,аналитик,middle,офис,"['1С', 'ERP']",Владимир,100000
2019,Апрель,программист,middle,офис,"['1С', 'ERP']",Москва,175000
2019,Март,программист,middle,офис,"['1С', 'ERP', 'ЗУП', 'УТ', 'СКД']",Мир,105000
2019,Март,программист,middle,офис,['1С'],Мир,110000
2019,Март,программист,middle,офис,['1С'],Россия,793000
2019,Февраль,разработчик,middle,удаленно,"['1С', 'ERP']",Воронеж,140000
2019,Февраль,разработчик,lead,офис,"['1С', 'XML']",Москва,131000
2019,Январь,разработчик,middle,офис,"['1С', 'СКД']",Россия,18000
2019,Январь,разработчик,middle,офис,['1С'],Санкт-Петербург,44000
2018,Ноябрь,программист,middle,гибкий,['1С'],Россия,125000
2018,Август,архитектор,middle,офис,"['1С', 'ERP']",Россия,250000
2018,Июль,программист,middle,офис,"['1С', 'ERP']",Москва,149000
2018,Июнь,разработчик,lead,удаленно,['1С'],Екатеринбург,11000
2018,Май,программист,lead,офис,['1С'],Санкт-Петербург,125000
2018,Март,разработчик,middle,офис,['1С'],Москва,150000
2018,Март,аналитик,middle,офис,"['1С', 'ERP', 'ЗУП', 'УТ']",Мир,88000
