Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2021,Март,разработчик,,удаленно,"['1С', 'ERP']",Россия,225000
2021,Март,опытного консультанта для участия,,офис,"['1С', 'УТ']",Москва,187500
2021,Март,программист 1с,middle,удаленно,"['1С', 'УТ', 'СКД']",Москва,183750
2021,Март,программист,,офис,"['1С', 'ЗУП', 'УТ']",Мир,175000
2021,Март,"специалист на конфигурацию управление холдингом рассматриваем и разработчиков, и аналитиков",middle,удаленно,['1С'],Москва,210000
2021,Март,руководитель проектов город: санкт-петербург доход: от 150 тыс,manager,офис,"['1С', 'ERP']",Россия,187500
2021,Март,"руководителя проектов на полный рабочий день, работа",manager,офис,['1С'],Москва,165000
2021,Март,разработчик,,офис,['1С'],Москва,175000
2021,Март,ведущий разработчик 1с 📍компания: https://poisondrop,middle,удаленно,"['1С', 'УТ', 'REST API']",Москва,190000
2021,Март,"того, что поможет сделать наш продукт еще круче, а нашу работу - еще эффективнее",middle,удаленно,"['1С', 'ЗУП', 'УТ']",Мир,100000
2021,Март,,,офис,['1С'],Краснодар,726002
2021,Март,программист,junior,офис,"['1С', 'ЗУП', 'БП', 'УТ']",Санкт-Петербург,87500
2021,Март,программист 1с город: любой формаи работы: удаленно занятость: полная зарплата: 170-320k net обязанности: -участие,manager,удаленно,"['1С', 'ERP', 'УПП', 'УТ', 'СКД']",Москва,245000
2021,Март,руководитель,manager,офис,"['1С', 'УПП', 'ЗУП', 'УТ']",Москва,125000
2021,Март,аналитик,,удаленно,['1С'],Дно,225000
2021,Март,руководитель,middle,офис,['1С'],Москва,225000
2021,Март,методолога 1с на проект перехода на зуп 3,,офис,"['1С', 'ЗУП']",Казань,125000
2021,Март,"конфигурации); • работа с системами учета задач: jira, service desk; • подготовка сборок и релизов по",junior,офис,"['1С', 'БП', 'УТ']",Москва,100000
2021,Март,программист,,офис,"['1С', 'ERP']",Зеленоград,131250
2021,Март,аналитика 1с ут требования: - опыт работы консультантом/аналитиком от 2-х лет - знания функционала ут/erp - знание бит,,удаленно,"['1С', 'ERP', 'УТ']",Москва,37842
2021,Март,аналитик информационных систем москва условия от 150 000 gross + бонус 🖐мы - первая башенная компания,middle,офис,"['1С', 'ЗУП']",Москва,187500
2021,Март,аналитик,,удаленно,"['1С', 'ЗУП']",Москва,130000
2021,Март,активного менеджера по продажам 1c,,офис,['1С'],Москва,60000
2021,Март,"в команду аналитиков, разработчиков, технических, функциональных и продуктовых архитекторов",,удаленно,['1С'],Россия,218750
2021,Март,1с зуп,,офис,"['1С', 'ЗУП']",Москва,225000
2021,Февраль,программист 1с г,,офис,"['1С', 'УТ']",Санкт-Петербург,120000
2021,Февраль,конфигураций описание мы крупный холдинг расширение штата,senior,офис,"['1С', 'ERP', 'БП', 'УТ', 'СКД']",Москва,162500
2021,Февраль,программист,,офис,['1С'],Московский,125000
2021,Февраль,"корпоративным транспортом из ростова-на-дону, батайска, зернограда, аксая и новочеркасска",,офис,"['1С', 'ЗУП']",Ростов,287500
2021,Февраль,консультант,middle,офис,"['1С', 'ERP', 'УПП']",Москва,250000
2021,Февраль,программист,,офис,['1С'],Москва,175000
2021,Февраль,решений зaдaч; условия: ▪️уровень зaрaботной плaты обсуждaется с успешными кaндидaтaми (оклaд и бонус по результaтaм рaботы); ▪️интересную рaботу,,офис,"['1С', 'JavaScript', 'HTML', 'CSS', 'ЗУП', 'УТ', 'СКД', 'SOAP']",Москва,150000
2021,Февраль,программист 1с г,middle,удаленно,"['1С', 'ERP']",Новосибирск,110000
2021,Февраль,в международной компании сен-гобен – производителе строительных материалов,,офис,"['1С', 'SQL', 'ЗУП']",Челябинск,110000
2021,Февраль,к себе,lead,удаленно,"['1С', 'ERP']",Ростов,120000
2021,Февраль,разработчик,middle,удаленно,['1С'],Москва,115000
2021,Февраль,функциональный архитектор 1с мы: спецы,lead,удаленно,"['1С', 'ERP']",Москва,235000
2021,Февраль,программист,,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП', 'УТ']",Ставрополь,100000
2021,Февраль,консультант,,удаленно,"['1С', 'УТ']",Москва,105000
2021,Февраль,аналитик,,офис,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП', 'УТ']",Москва,162500
2021,Февраль,"человека, который поможет нам организовать автоматизацию релизных циклов",,удаленно,['1С'],Москва,170000
2021,Февраль,"аналитик/консультант 1с локация: москва, офис, м",,офис,"['1С', 'ЗУП', 'БП', 'УТ']",Москва,100000
2021,Февраль,консультант,,офис,['1С'],Москва,187500
2021,Февраль,программист-разработчик 1с,,офис,"['1С', 'SQL', 'XML', 'JSON', 'SOAP']",Москва,190000
2021,Февраль,программист,,офис,['1С'],Екатеринбург,125000
2021,Февраль,программист,,офис,"['1С', 'ЗУП', 'БП']",Москва,105000
2021,Февраль,программист,middle,офис,"['1С', 'SQL']",Нижний Новгород,87500
2021,Февраль,разработчик,middle,офис,"['1С', 'БП', 'УТ', 'СКД']",Химки,125000
2021,Февраль,программист,,офис,"['1С', 'ЗУП']",Воронеж,1087511
2021,Февраль,ведущий консультант – аналитик 1с:управление холдингом локация: москва,lead,удаленно,['1С'],Москва,175000
2021,Февраль,менеджер,manager,удаленно,"['1С', 'ERP', 'ЗУП']",Москва,312500
2021,Февраль,программист,,гибкий,"['1С', 'УТ']",Мир,16203
2021,Февраль,"аналитик 1с компания русские решения (франчайзи) зп от 70 000 рублей, санкт-петербург обязанности: комплексное",,офис,['1С'],Санкт-Петербург,87500
2021,Февраль,программист,middle,офис,"['1С', 'СКД']",Екатеринбург,62500
2021,Февраль,разработчик,middle,удаленно,"['1С', 'HTML', 'ERP', 'СКД', 'XML', 'JSON', 'SOAP']",Москва,125000
2021,Февраль,разработчик,,офис,"['1С', 'ERP', 'УПП', 'СКД']",Москва,145000
2021,Февраль,талантливого программиста 1с,lead,офис,"['1С', 'ERP', 'УПП']",Екатеринбург,120000
2021,Февраль,,middle,офис,"['1С', 'УПП', 'УТ']",Москва,81000
2021,Февраль,разработчик,middle,офис,['1С'],Москва,215000
2021,Февраль,"#программист1с/#ведущийпрограммист #1с #erp #ут компания триол локация #щёлково #королев #балашиха #москва офис, удалёнка 2-3",,удаленно,"['1С', 'SQL', 'ERP', 'УТ', 'СКД']",Щёлково,145458
2021,Февраль,«программист 1с» г,,офис,"['1С', 'ЗУП', 'БП']",Мир,115000
2021,Февраль,программист,lead,офис,['1С'],Москва,250000
2021,Февраль,программист 1с локация: удаленно (часовой пояс - москва) работодатель: интегратор з/п: 60 000 - 100 000 р,,удаленно,"['1С', 'СКД']",Москва,80000
2021,Февраль,программист,middle,удаленно,"['1С', 'СКД']",Москва,100000
2021,Февраль,разработчик,lead,удаленно,"['1С', 'СКД']",Москва,23188
2021,Февраль,программист,,офис,"['1С', 'ERP']",Россия,162500
2021,Февраль,программист 1с 🌎 локация: #удаленно компания - франчайзи 1с,middle,удаленно,"['1С', 'ERP', 'БП', 'УТ', 'SOAP']",Мир,27500
2021,Февраль,программист,,удаленно,"['1С', 'ERP', 'ЗУП']",Москва,212500
2021,Февраль,разработчика 1с 8,,удаленно,['1С'],Россия,162500
2021,Февраль,программист,,удаленно,"['1С', 'УПП', 'СКД']",Зеленоград,225000
2021,Февраль,программист,,офис,"['1С', 'ЗУП']",Москва,166250
2021,Февраль,программист,middle,офис,"['1С', 'ЗУП']",Москва,150000
2021,Февраль,программиста с компетенцией,middle,офис,"['1С', 'ERP', 'ЗУП', 'БП']",Санкт-Петербург,150000
2021,Февраль,вас 😊 мы: ✅официальный партнёр 1с,,удаленно,"['1С', 'ERP']",Мир,175000
2021,Февраль,программист,,офис,"['1С', 'УПП', 'БП']",Мир,87500
2021,Февраль,программист 1с финансовая группа бкс заработная плата: 80 000 - 130 000 #новосибирск #вакансия финансовая группа бкс приглашает,,офис,"['1С', 'SQL', 'XML', 'JSON']",Новосибирск,105000
2021,Февраль,программист 1с /,middle,гибкий,"['1С', 'ERP']",Россия,135000
2021,Февраль,программистов 1с,,гибкий,"['1С', 'СКД']",Санкт-Петербург,125000
2021,Январь,,senior,удаленно,"['1С', 'JavaScript']",Москва,200000
2021,Январь,разработчик,middle,удаленно,['1С'],Мир,75000
2021,Январь,"программист 1с локация #воронеж з/п: 80 000 - 90 000 контакты: @tm_st_stroit_talant ➡️ задачи: 🔸 поддержка, доработка и разработка новых модулей для информационной системы на базе 1с 8",,офис,"['1С', 'УПП', 'ЗУП', 'БП', 'СКД']",Воронеж,100000
2021,Январь,менеджер,manager,офис,"['1С', 'ERP']",Санкт-Петербург,215000
2021,Январь,программист,lead,офис,"['1С', 'ERP', 'УПП', 'УТ']",Санкт-Петербург,187500
2021,Январь,консультант,,офис,['1С'],Новокузнецк,100000
2021,Январь,разработчик,lead,гибкий,"['1С', 'SQL', 'ЗУП', 'XML', 'JSON']",Россия,215000
2021,Январь,"программист 1с локация #москва з/п: 130-150k net контакты: @aleksandra_molka обязанности: -проектирование новых и поддержка действующих информационных систем на платформе 1с -настройка механизмов обмена данными (web-сервисы) -выявление узких мест производительности системы, рефакторинг кода -оптимизация построения запросов, управление блокировкам -оптимизация кода -следование регламенту по обновлению релизов, платформы -организация и сбор бизнес-требований к информационной среде, их формализация, создание технических заданий -создание технической документации и инструкций -тестирование продукта совместно с заказчиками -обучение пользователей требования: -опыт",,офис,"['1С', 'СКД']",Москва,162500
2021,Январь,разработчик,,офис,['1С'],Москва,165000
2021,Январь,"программист-консультант 1с удаленка, но будут командировки",,удаленно,['1С'],Мир,150000
2021,Январь,менеджер,,удаленно,['1С'],Москва,240000
2021,Январь,менеджер,,офис,['1С'],Москва,148750
2021,Январь,"специалиста, а лучше двух под разные проеты",middle,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП', 'УТ', 'СКД']",Мир,393750
2021,Январь,консультант 1с локация: #москва з/п: 120 – 200k net обязанности: - проведение обследования и разработка функциональных требований к системе - постановка задач разработчикам - приемка и тестирование,,офис,['1С'],Москва,150000
2021,Январь,конфигураций,,удаленно,['1С'],Мир,125000
2021,Январь,разработчик,lead,офис,"['1С', 'SQL', 'ERP']",Москва,131250
2021,Январь,программист,,удаленно,"['1С', 'SQL', 'ЗУП', 'СКД']",Краснодар,150000
2021,Январь,программист,lead,офис,"['1С', 'УПП', 'ЗУП', 'БП']",Мир,140000
2021,Январь,программист,,офис,"['1С', 'СКД']",Дмитров,150000
2021,Январь,руководитель отдела,manager,офис,"['1С', 'УПП', 'ЗУП', 'УТ']",Москва,250000
2021,Январь,менеджер,,удаленно,"['1С', 'ERP']",Москва,250000
2021,Январь,разработчик,,офис,"['1С', 'БП', 'УТ']",Москва,131250
2021,Январь,аналитик 1с c опытом,,офис,"['1С', 'ERP']",Мир,192500
2021,Январь,"программиста 1с:зуп 💰з/п: 70 000–100 000 ₽ 🌏город: тула (удалённо не рассматриваем) 📌обязанности - консультации и поддержка пользователей на конфигурациях 1с:бухгалтерия, 1с:зуп; - работа по переходу системы с 1с:зуп 8",,удаленно,"['1С', 'ЗУП', 'БП']",Тула,85000
2021,Январь,программист,manager,гибкий,"['1С', 'ERP']",Екатеринбург,175000
2021,Январь,аналитик,,офис,"['1С', 'ERP']",Москва,150000
2021,Январь,аналитик,middle,удаленно,['1С'],Мир,131250
2021,Январь,программист 1с локация #удаленно #россия з/п: 110 – 120k gross контакты: @aleksandra_molka обязанности: -программирование и конфигурирование на платформе 1с8»,,удаленно,"['1С', 'ERP', 'УПП', 'БП', 'УТ']",Мир,137500
2021,Январь,#1саналитик #москва #удаленно #офис #россия #розница компания: 12storeez (https://12storeez,,удаленно,"['1С', 'ERP', 'УТ']",Москва,140000
2021,Январь,программист,,удаленно,"['1С', 'SQL']",Мир,153125
2021,Январь,1с администратора,,гибкий,"['1С', 'ЗУП', 'БП']",Москва,105000
2021,Январь,разработчик 1с г,,удаленно,"['1С', 'SQL', 'СКД']",Краснодар,115000
2021,Январь,программист 1с (конфигурация 1с:управление торговлей ред,,удаленно,"['1С', 'ERP']",Мир,100000
2021,Январь,специалистов 1с для участия,middle,офис,['1С'],Мир,130000
2021,Январь,программист,,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП']",Москва,131250
2021,Январь,программист,lead,удаленно,"['1С', 'ERP', 'УПП', 'УТ', 'СКД']",Москва,157500
2021,Январь,"конфигураций будет плюсом: - знания бсп, скд, умение правильно составлять сложные запросы - умение работать с сервером",,удаленно,"['1С', 'ЗУП', 'БП', 'СКД']",Пермь,75000
2021,Январь,программист 1с москва оклад от 150 000 до 160 000 на руки фитнес клуб x-fit ✳️задачи: ∙ создавать современную экосистему,,офис,"['1С', 'XML', 'JSON']",Москва,155000
2021,Январь,специалист 1с условия: удаленная работа,middle,удаленно,"['1С', 'СКД']",Москва,70000
2021,Январь,,,офис,"['1С', 'ERP']",Москва,125000
2021,Январь,программист 1с (конфигурация 1с:документооборот) локация #москва #удаленно #россия з/п: 140 000 - 170 000 р контакты: @aleksandra_molka обязанности: -участие,,удаленно,['1С'],Москва,155000
2021,Январь,разработчик,,удаленно,"['1С', 'SQL', 'ERP', 'УПП', 'УТ']",Россия,125000
2021,Январь,аналитика с фундаментальными знаниями и опытом сопровождения и,,удаленно,"['1С', 'ЗУП', 'БП', 'УТ']",Россия,87500
2021,Январь,менеджер,manager,удаленно,"['1С', 'ERP', 'УПП']",Зеленоград,165000
2021,Январь,"junior java разработчик с экспертизой разработки 1с город: санкт-петербург (можно работать удаленно) зп: от 140 000 на руки (обсуждаемо) компания: escalate - рекрутинговое агентство, компания-работодатель: федеральный омниканальный ритейлер",junior,удаленно,"['1С', 'SQL', 'Java']",Мир,175000
2021,Январь,"гуру 1с 🙂 подробнее↓↓↓ основные задачи: работа с конфигурациями 1с: бухгалтерия + битфинанс, 1с: зуп, 1с:mdm; разработка и",lead,офис,"['1С', 'ЗУП', 'СКД', 'XML']",Москва,412500
2021,Январь,бизнес-аналитик 1с зп: до 140 000 net занятость: полный рабочий день,,удаленно,['1С'],Москва,122500
2021,Январь,"программиста 1с на постоянное сотрудничество(в штат, по гпх,",middle,офис,"['1С', 'XML', 'JSON']",Екатеринбург,100000
2021,Январь,программист,,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП', 'УТ']",Нижний Новгород,125000
2021,Январь,разработчик,manager,удаленно,"['1С', 'ERP', 'УТ']",Мир,250000
2021,Январь,разработчик,,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Москва,155000
2021,Январь,разработчик,lead,офис,"['1С', 'ERP', 'УПП']",Санкт-Петербург,125000
2021,Январь,разработчика 1с,,удаленно,"['1С', 'СКД', 'XML']",Москва,135000
2020,Декабрь,программист,,гибкий,"['1С', 'ЗУП', 'УТ']",Москва,175000
2020,Декабрь,программист,middle,удаленно,"['1С', 'УПП']",Ижевск,109375
2020,Декабрь,программист,manager,гибкий,"['1С', 'ЗУП', 'УТ']",Мир,55000
2020,Декабрь,в компанию ооо невский кондитер,,офис,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП']",Пенза,135000
2020,Декабрь,программист,,офис,"['1С', 'XML', 'JSON']",Москва,140000
2020,Декабрь,программист,lead,офис,"['1С', 'ERP', 'ЗУП']",Санкт-Петербург,100000
2020,Декабрь,"консультант - аналитик 1с (франчайзи) локация:#москва , з/п: 80 – 170k net контакты: @aleksandra_molka обязанности: -участие",,удаленно,"['1С', 'ERP']",Москва,148750
2020,Декабрь,разработчик,,удаленно,['1С'],Москва,165000
2020,Декабрь,программист,lead,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Москва,165000
2020,Декабрь,ведущий консультант 1с,lead,офис,"['1С', 'УТ']",Москва,110000
2020,Декабрь,аналитик,,офис,"['1С', 'ЗУП']",Санкт-Петербург,109375
2020,Декабрь,1с разработчика,,удаленно,"['1С', 'SQL', 'БП', 'УТ', 'СКД']",Норильск,150000
2020,Декабрь,программист,middle,удаленно,"['1С', 'ЗУП', 'СКД']",Москва,125000
2020,Декабрь,"знание конфигурации 1с: erp (регламентированный блок, расчет себестоимости) на уровне эксперта; ⁃ опыт написания документов на систему",,офис,"['1С', 'ERP']",Москва,250000
2020,Декабрь,ведущий аналитик 1с локация #россия з/п: 140 – 170k gross контакты: @aleksandra_molka обязанности: -операционная и проектная работа с ключевыми и конечными пользователями системы -интервьюирование и сбор исходной информации по бизнес-процессам -анализ и подготовка изменений системы,lead,удаленно,"['1С', 'ERP']",Мир,175000
2020,Декабрь,разработчик,lead,офис,"['1С', 'ЗУП']",Москва,165000
2020,Декабрь,программист 1с г,,удаленно,"['1С', 'ERP', 'БП']",Самара,105000
2020,Декабрь,программист,,офис,"['1С', 'ЗУП']",Москва,166250
2020,Декабрь,ит директора,,офис,"['1С', 'ERP']",Тула,312500
2020,Декабрь,руководителя отдела разработки 1с,middle,офис,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ']",Краснодар,155000
2020,Декабрь,инхаус на полный рабочий день с официальным трудоустройством,,офис,"['1С', 'ERP', 'ЗУП', 'СКД']",Москва,160000
2020,Декабрь,разработчик,,офис,"['1С', 'ERP', 'УПП', 'УТ']",Москва,150000
2020,Декабрь,разработчик,lead,офис,"['1С', 'SQL', 'ЗУП', 'БП', 'XML', 'SOAP']",Москва,215000
2020,Декабрь,специалиста заниматься интересными расчетными/интеграционными задачами,middle,офис,"['1С', 'SOAP']",Москва,157500
2020,Декабрь,программист,lead,удаленно,"['1С', 'ERP', 'ЗУП']",Россия,120000
2020,Декабрь,"знание sql стрессоустойчивость, умение работать",,удаленно,"['1С', 'SQL']",Москва,187500
2020,Декабрь,аналитик,,удаленно,['1С'],Москва,150000
2020,Декабрь,"тестировщик/ qa-инженер (по на базе 1с) москва 150000-200000 инхаус опыт тестирования по на базе 1с от 3 лет, уровень middle или senior",middle,офис,['1С'],Москва,175000
2020,Декабрь,разработчик,,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Москва,150000
2020,Декабрь,программист,middle,удаленно,"['1С', 'XML']",Москва,100625
2020,Декабрь,разработчик,middle,офис,"['1С', 'SQL', 'ERP', 'УТ']",Москва,113750
2020,Декабрь,аналитик,,офис,"['1С', 'ERP']",Москва,150000
2020,Декабрь,опытного программиста 1с для автоматизации и,,удаленно,"['1С', 'СКД']",Москва,131250
2020,Декабрь,программист,senior,офис,"['1С', 'ERP', 'БП', 'СКД']",Красногорск,139420
2020,Декабрь,middle+ разработчиков,middle,офис,"['1С', 'JavaScript', 'Azure', 'ERP', 'REST API']",Воронеж,110000
2020,Декабрь,"программист 1с, удаленно (из дома,из любой точки россии), франчайзи(на рынке с 2004г)",,удаленно,"['1С', 'УТ']",Мир,113750
2020,Декабрь,программист,,удаленно,"['1С', 'ЗУП', 'БП', 'СКД']",Санкт-Петербург,113750
2020,Декабрь,"ведущий разработчик 1с город: #удаленно оклад от 100 до 120 + квартальный бонус инхаус задачи •доработка информационных систем на платформе 1с предприятие 8 (умфо, бит-финанс, самописная конфигурация) •тестирование и",middle,удаленно,['1С'],Мир,110000
2020,Декабрь,программист,middle,удаленно,['1С'],Москва,170000
2020,Декабрь,программист 1с город: москва (м,,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Москва,175000
2020,Декабрь,программист 1с город: томск (работа,,удаленно,"['1С', 'ЗУП', 'БП', 'УТ']",Томск,50000
2020,Декабрь,"программист 1c erp москва оклад от 150 до 200 инхаус задачи: -вести разработку на проектах 1c erp (управленческий учёт, себестоимость, торговый учёт, регламентированный учёт, маркировка) -разрабатывать новый функционал на основе типовых конфигураций 1с erp и 1c розница -заниматься рефакторингом и оптимизацией существующих информационных систем -участвовать",,офис,"['1С', 'ERP', 'УТ']",Москва,175000
2020,Декабрь,программист,middle,удаленно,['1С'],Москва,131250
2020,Декабрь,разработчик,middle,офис,"['1С', 'УПП', 'ЗУП', 'БП']",Москва,130000
2020,Декабрь,консультант,lead,гибкий,"['1С', 'ERP']",Екатеринбург,125000
2020,Декабрь,программист,lead,удаленно,"['1С', 'ERP']",Московский,145000
2020,Декабрь,программист,,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП', 'УТ']",Нижний Новгород,100000
2020,Декабрь,программист,,офис,"['1С', 'ERP', 'ЗУП', 'СКД']",Екатеринбург,135000
2020,Декабрь,аналитик,,офис,['1С'],Москва,162500
2020,Декабрь,,,офис,"['1С', 'УПП', 'УТ']",Москва,40000
2020,Декабрь,#программист1с город: ростов-на-дону зп: от 60 000 р компания: турбулентнность-дон - с 1998 года на рынке,,офис,"['1С', 'ERP', 'СКД']",Ростов,764910
2020,Декабрь,аналитик,,офис,['1С'],Москва,137500
2020,Декабрь,программист 1с г,,удаленно,['1С'],Новосибирск,100000
2020,Декабрь,аналитик,middle,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Москва,145000
2020,Ноябрь,программист 1с,middle,офис,"['1С', 'УПП', 'ЗУП', 'БП', 'XML']",Москва,157500
2020,Ноябрь,специалиста 1с,middle,офис,"['1С', 'ERP', 'УПП']",Москва,113750
2020,Ноябрь,программист,,офис,['1С'],Иркутск,87500
2020,Ноябрь,программист,manager,офис,"['1С', 'УТ']",Ростов,490004
2020,Ноябрь,консультант 1с,,офис,"['1С', 'ERP']",Москва,145000
2020,Ноябрь,на hh https://spb,,офис,"['1С', 'УПП', 'ЗУП', 'БП', 'СКД']",Мир,1232500
2020,Ноябрь,консультант-программист 1с,,удаленно,"['1С', 'ЗУП', 'БП']",Москва,162500
2020,Ноябрь,программист,,офис,"['1С', 'УПП', 'XML', 'JSON']",Москва,160000
2020,Ноябрь,разработчик,,удаленно,"['1С', 'SQL', 'Java']",Мир,175000
2020,Ноябрь,программист,,удаленно,"['1С', 'ЗУП', 'БП', 'УТ']",Москва,122500
2020,Ноябрь,#программист 1с #1с:упп #8,,офис,"['1С', 'УПП']",Мытищи,148750
2020,Ноябрь,разработчик,lead,удаленно,['1С'],Мир,175000
2020,Ноябрь,программист 1с (конфигурация 1с:документооборот) локация #москва #офис #удаленно #россия з/п: 140 000 - 170 000 р контакты: job,,удаленно,['1С'],Москва,155000
2020,Ноябрь,руководитель,manager,офис,['1С'],Москва,250000
2020,Ноябрь,программиста 1с г,middle,удаленно,"['1С', 'ERP', 'СКД']",Москва,125000
2020,Ноябрь,руководитель,lead,офис,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП', 'УТ']",Нижний Новгород,15750
2020,Ноябрь,руководитель проекта по,manager,офис,"['1С', 'ERP']",Москва,150000
2020,Ноябрь,разработчик,middle,офис,['1С'],Москва,185000
2020,Ноябрь,программист,lead,удаленно,"['1С', 'SQL', 'ЗУП', 'БП', 'XML', 'JSON']",Россия,200000
2020,Ноябрь,программист,,удаленно,"['1С', 'ERP', 'УТ']",Москва,165000
2020,Ноябрь,программист,middle,офис,"['1С', 'ERP']",Нижний Новгород,137500
2020,Ноябрь,разработчик,,офис,"['1С', 'ERP', 'УПП', 'УТ']",Москва,125000
2020,Ноябрь,разработчик,,удаленно,"['1С', 'СКД']",Москва,24368
2020,Ноябрь,под конкретный проект),,офис,['ERP'],Россия,125000
2020,Ноябрь,«ведущих системных консультантов 1с (направление «финансы 1с:erp и 1с:бухгалтерия 1с:управление холдингом и 1с:бухгалтерия 1с:бухгалтерия 3,lead,офис,"['1С', 'ERP']",Москва,160000
2020,Ноябрь,программиста - консультанта 1с г,middle,гибкий,"['1С', 'УТ', 'XML', 'JSON']",Москва,505000
2020,Ноябрь,"программист 1с, удаленно (из дома,из любой точки россии), франчайзи(на рынке с 2004г)",,удаленно,"['1С', 'УТ']",Мир,113750
2020,Ноябрь,#работа #издома #разработчик #рф разработчики,middle,офис,['БП'],Мир,100000
2020,Ноябрь,программист,middle,удаленно,"['1С', 'ERP']",Москва,250000
2020,Ноябрь,вас на бесплатный,,офис,['1С'],Москва,375006
2020,Ноябрь,программист,middle,офис,"['1С', 'SQL', 'ERP']",Новосибирск,120000
2020,Ноябрь,"разработки, созданием поставок; 🔹опыт работы с системой трекинга задач (jira, redmine, wrike, youtrack); 🔹наличие сертификатов: - 1с:специалист по конфигурированию платформы 1с:предприятие 8; - 1с:специалист по одному из прикладных решений (зуп, бп, ут, ух или erp)",middle,офис,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ', 'СКД']",Москва,190000
2020,Ноябрь,консультант,middle,гибкий,['1С'],Курск,45000
2020,Ноябрь,аналитик,,офис,['1С'],Московский,250000
2020,Ноябрь,конфигурации • опыт групповой разработки на платформе 1с • опыт разработки с применением бсп обязанности: • построение процессов отдела • реализация разработки,manager,офис,"['1С', 'ERP', 'SOAP']",Московский,250000
2020,Ноябрь,программист,,офис,"['1С', 'УТ', 'XML']",Москва,125000
2020,Ноябрь,ведущий программист 1с город: краснодар доход: 130 000 – 160 000 net тип работодателя: инхаус компания магнит – ищет,lead,удаленно,"['1С', 'ERP', 'УТ']",Краснодар,145000
2020,Ноябрь,аналитик,,офис,"['1С', 'ERP', 'ЗУП']",Москва,185000
2020,Ноябрь,"программист 1с город: москва доход: 130 000 – 160 000 net тип работодателя: инхаус компания, занимающаяся производством тaбaкa для кaльянов",,офис,"['1С', 'JavaScript', 'HTML', 'CSS', 'ЗУП', 'УТ', 'SOAP']",Москва,145000
2020,Ноябрь,программиста 1с на полную занятость,,удаленно,"['1С', 'ERP', 'ЗУП']",Казань,95000
2020,Ноябрь,руководитель корпоративных проектов 1с локация: г,manager,гибкий,['1С'],Мир,16203
2020,Ноябрь,"программиста, который: • знает функционал платформы 1с: предприятие 8",,офис,"['1С', 'ERP', 'СКД']",Тюмень,66000
2020,Октябрь,программист,middle,удаленно,"['1С', 'ЗУП', 'УТ']",Красноярск,100000
2020,Октябрь,#1спрограммист #москва #удаленно #офис компания: 12storeez (https://12storeez,middle,удаленно,"['1С', 'СКД']",Москва,157500
2020,Октябрь,разработчик,manager,офис,"['1С', 'ERP']",Москва,218750
2020,Октябрь,программист,,офис,"['1С', 'ERP', 'УТ']",Санкт-Петербург,875011
2020,Октябрь,«программист 1с» г,middle,гибкий,"['1С', 'Python', 'SOAP']",Нижний Новгород,105000
2020,Октябрь,разработчик,lead,удаленно,['1С'],Москва,140000
2020,Октябрь,аналитик,manager,удаленно,"['1С', 'ERP', 'ЗУП']",Москва,262500
2020,Октябрь,программиста-разработчика 1с 2,,офис,"['1С', 'Java', 'JavaScript', 'Node.js', 'ERP']",Мир,162500
2020,Октябрь,системный аналитик 1с,,офис,"['1С', 'ERP']",Москва,160000
2020,Октябрь,программист,middle,удаленно,"['1С', 'ERP', 'ЗУП']",Новосибирск,110000
2020,Октябрь,программист,,офис,['1С'],Москва,485653
2020,Октябрь,разработчик,middle,офис,['1С'],Санкт-Петербург,131250
2020,Октябрь,менеджер,,офис,['1С'],Москва,485653
2020,Октябрь,разработчик,,офис,"['1С', 'ERP', 'ЗУП', 'УТ']",Москва,218750
2020,Октябрь,разработчик,,офис,"['1С', 'УПП', 'СКД']",Москва,150000
2020,Октябрь,программист,,офис,"['1С', 'SQL', 'ERP', 'ЗУП', 'БП', 'СКД']",Москва,175000
2020,Октябрь,в московский офис программиста 1с,,гибкий,"['1С', 'SQL', 'ЗУП', 'XML', 'SOAP']",Московский,130000
2020,Октябрь,разработчик,middle,удаленно,"['Java', 'Docker', 'Kubernetes', 'SOAP']",Москва,28070
2020,Октябрь,программист,lead,офис,"['1С', 'ERP', 'БП', 'УТ']",Москва,165000
2020,Октябрь,человека который сможет,manager,офис,['1С'],Москва,210000
2020,Октябрь,«программист 1с» г,middle,офис,"['1С', 'SQL', 'СКД']",Казань,375000
2020,Октябрь,программист,,офис,"['1С', 'ERP']",Санкт-Петербург,125000
2020,Октябрь,1с аналитик-консультант для автоматизации и,,удаленно,['1С'],Благовещенск,131250
